taxID,superkingdom,phylum,class,order,family,genus,species
1294393,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Gen_environmental samples,uncultured Halosarcinochlamys
114380,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Fam_in_Desulfurococcales,Gen_in_Desulfurococcales,Spe_in_Desulfurococcales
2213194,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Paraliobacillus,Paraliobacillus zengyii
2015173,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Ooceraea,Ooceraea biroi
1752735,Bacteria,Candidatus Wolfebacteria,Cla_in_Candidatus Wolfebacteria,Ord_in_Candidatus Wolfebacteria,Fam_in_Candidatus Wolfebacteria,Gen_in_Candidatus Wolfebacteria,Spe_in_Candidatus Wolfebacteria
114277,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Spe_in_spotted fever group
116124,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Gen_in_Ipimorphinae,Spe_in_Ipimorphinae
147802,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners
80866,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans
49251,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,Spe_in_Eucampia
1163399,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
1524216,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Gen_in_Labilitrichaceae,Spe_in_Labilitrichaceae
2636677,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Psychrobacillus,Spe_in_unclassified Psychrobacillus
2802972,Bacteria,Acidobacteria,Acidobacteriia,Bryobacterales,Fam_of_unclassified Bryobacterales,Gen_unclassified Bryobacterales,Bryobacterales bacterium F-183
2767888,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Spe_in_Liquorilactobacillus
80992,Eukaryota,Chordata,Actinopteri,Ord_Ovalentaria incertae sedis,Pomacentridae,Stegastes,Spe_in_Stegastes
539813,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori
2767881,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Fructilactobacillus,Spe_in_Fructilactobacillus
83137,Eukaryota,Arthropoda,Arachnida,Sarcoptiformes,Fam_in_Sarcoptiformes,Gen_in_Sarcoptiformes,Spe_in_Sarcoptiformes
80816,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,Haliangium ochraceum
2638335,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Spe_in_unclassified Prevotella
82984,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Spe_in_Pragia
377615,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
257394,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium 463
1229727,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Salipiger,Salipiger profundus
2638182,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,Spe_in_unclassified Acetobacterium
1457141,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia avium
309854,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Gen_environmental samples,uncultured Colwelliaceae bacterium
476528,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia,Spe_in_Bibersteinia
48468,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
2736640,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia broussonetiae
1850093,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter nivis
310581,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,uncultured Sphingopyxis sp.
279058,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas arenae
279359,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella echinicola
181663,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis,Desulfosudis oleivorans
2735136,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium wankanglinii
82569,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Gen_unclassified Chromatiaceae,Spe_in_unclassified Chromatiaceae
1982243,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Incheonvrus,Spe_in_Incheonvrus
1196095,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella,Gilliamella apicola
2497860,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Cellulosilyticum,Cellulosilyticum sp. WCF-2
48498,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Orbicella,Orbicella faveolata
443144,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter sp. M21
ERROR: taxid not found in our database,ERROR: taxid not found in our database,ERROR: taxid not found in our database,ERROR: taxid not found in our database,ERROR: taxid not found in our database,ERROR: taxid not found in our database,ERROR: taxid not found in our database,ERROR: taxid not found in our database
1130998,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium W5-47b
672407,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium ARCTIC96BD-19
2735870,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma taeanense
246861,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Spe_in_Grimontia
1457755,Archaea,Euryarchaeota,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine group II/III euryarchaeote AD1000_32_G05
180498,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha curcas
1883416,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. 1513
2605946,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pukyongiella,Pukyongiella litopenaei
244599,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Aphanizomenonaceae,Raphidiopsis,Spe_in_Raphidiopsis
475327,Eukaryota,Arthropoda,Insecta,Lepidoptera,Bombycidae,Gen_in_Bombycinae,Spe_in_Bombycinae
82508,Eukaryota,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon asahii
376489,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halotalea,Halotalea alkalilenta
1457794,Archaea,Euryarchaeota,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine group II/III euryarchaeote AD1000_65_C10
48504,Bacteria,Cyanobacteria,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
115555,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas axialensis
115808,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. ORS 285
1457365,Bacteria,Balneolaeota,Cla_of_Balneolaeota incertae sedis,Ord_of_Balneolaeota incertae sedis,Fam_Balneolaeota incertae sedis,Candidatus Cyclonatronum,Candidatus Cyclonatronum proteinivorum
48966,Eukaryota,Rhodophyta,Florideophyceae,Sporolithales,Sporolithaceae,Gen_in_Sporolithaceae,Spe_in_Sporolithaceae
49248,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,Spe_in_Ditylum
1882749,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus sp. GAS368
1751872,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Lacimicrobium,Spe_in_Lacimicrobium
1981880,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Denitratisoma,Denitratisoma sp. DHT3
48665,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces viridifaciens
1784836,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Spe_in_Fermentimonas
1852022,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Roseitalea,Roseitalea porphyridii
2704465,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rhodocytophaga,Rhodocytophaga rosea
47886,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas luteola
312277,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium indicum
147700,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium etli
147367,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Gen_in_Oryzoideae,Spe_in_Oryzoideae
2014541,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. N3-2A
278028,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Naumovozyma,Spe_in_Naumovozyma
2506594,Viruses,Phy_unclassified viruses,Cla_of_unclassified DNA viruses,Ord_unclassified DNA viruses,Pithoviridae,Gen_of_Pithovirus LCPAC304,Pithovirus LCPAC304
148305,Eukaryota,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia grisea
1850254,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Poseidonibacter,Poseidonibacter parvus
2735563,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix subterranea
212695,Bacteria,Bacteroidetes,Flavobacteriia,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured Flavobacteriia bacterium
147369,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Gen_in_Panicoideae,Spe_in_Panicoideae
2604071,Eukaryota,Phy_of_Bigyra,Bigyra,Bicosoecida,Cafeteriaceae,Cafeteria,Cafeteria burkhardae
115553,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sulfidaeris
768650,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Thermosporotrichaceae,Thermosporothrix,Spe_in_Thermosporothrix
1916956,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. SynAce01
640293,Bacteria,candidate division NC10,Cla_in_candidate division NC10,Ord_in_candidate division NC10,Fam_in_candidate division NC10,Gen_in_candidate division NC10,Spe_in_candidate division NC10
244734,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium betae
473814,Bacteria,Planctomycetes,Cla_of_unclassified Planctomycetes,Ord_of_unclassified Planctomycetes,Fam_of_unclassified Planctomycetes,Gen_unclassified Planctomycetes,Spe_in_unclassified Planctomycetes
1424653,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Caminibacter,Caminibacter pacificus
245188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia,Yoonia vestfoldensis
81468,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,Aminobacterium colombiense
1458425,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Serpentinimonas,Serpentinimonas raichei
49259,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Porosira,Spe_in_Porosira
935293,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia entomophaga
409322,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema pedis
1850526,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Arachidicoccus,Arachidicoccus sp. BS20
1032070,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter cryaerophilus
82986,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,Spe_in_Tatumella
2211635,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cognatishimia,Spe_in_Cognatishimia
2735303,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. IO_7
2735436,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Mariniplasma,Mariniplasma anaerobium
671144,Eukaryota,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia mellicola
376469,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Olivibacter,Spe_in_Olivibacter
1327983,Viruses,Uroviricota,Caudoviricetes,Crassvirales,Fam_of_Cellulophaga phage phi18:3,Gen_of_Cellulophaga phage phi18:3,Cellulophaga phage phi18:3
83219,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter mediterraneus
2768071,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter zhangzhiyongii
1489900,Eukaryota,Chordata,Actinopteri,Anabantiformes,Fam_in_Anabantiformes,Gen_in_Anabantiformes,Spe_in_Anabantiformes
81029,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas adhaerens
1261031,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 'Peltigera membranacea cyanobiont' N6
1850250,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter sp. LPB0142
2014887,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum robiniae
1196022,Bacteria,Bacteroidetes,Cla_of_Bacteroidetes Order II. Incertae sedis,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Gen_unclassified Rhodothermaceae,Spe_in_unclassified Rhodothermaceae
81682,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Spe_in_Methylovorus
257385,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium 311
48846,Eukaryota,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Fam_in_Agaricostilbales,Gen_in_Agaricostilbales,Spe_in_Agaricostilbales
115784,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Gen_in_Phaffomycetaceae,Spe_in_Phaffomycetaceae
1164357,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Fam_of_unclassified Neisseriales,Gen_unclassified Neisseriales,Spe_in_unclassified Neisseriales
1294143,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. ATCC 13867
80880,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hylemonella,Hylemonella gracilis
394104,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_sulfur-oxidizing symbionts,Candidatus Endoriftia,Candidatus Endoriftia persephone
1654741,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bombella,Spe_in_Bombella
1622118,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,Lutibacter profundi
83136,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Fam_in_Trombidiformes,Gen_in_Trombidiformes,Spe_in_Trombidiformes
1131610,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio zhuhaiensis
998088,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii
2603934,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Gen_in_Protaspidae,Spe_in_Protaspidae
48296,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter pittii
82541,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus gilardii
80972,Eukaryota,Chordata,Actinopteri,Ord_Ovalentaria incertae sedis,Pomacentridae,Amphiprion,Amphiprion ocellaris
1129704,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Kyrpidia,Spe_in_Kyrpidia
214282,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ochropleura,Spe_in_Ochropleura
82367,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus pantotrophus
2768162,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas haemaphysalidis
50451,Eukaryota,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Spe_in_Arabis
1162668,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum ferrooxidans
278856,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
181087,Viruses,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Gen_environmental samples,Spe_in_environmental samples
2604207,Eukaryota,Phy_of_Jakobida,Cla_of_Jakobida,Jakobida,Fam_in_Histionina,Gen_in_Histionina,Spe_in_Histionina
1457963,Archaea,Euryarchaeota,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine group II/III euryarchaeote KM3_192_B10
83321,Eukaryota,Arthropoda,Insecta,Hymenoptera,Apidae,Gen_in_Apini,Spe_in_Apini
48302,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Spe_in_grimshawi group
82985,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium
2800682,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Paraurantiacibacter,Spe_in_Paraurantiacibacter
344705,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Gen_in_Danaina,Spe_in_Danaina
1849967,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAT1
113509,Eukaryota,Streptophyta,Polytrichopsida,Ord_in_Polytrichopsida,Fam_in_Polytrichopsida,Gen_in_Polytrichopsida,Spe_in_Polytrichopsida
2014784,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Gen_unclassified Neisseriaceae,Neisseriaceae bacterium
146806,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Phocoenobacter,Phocoenobacter uteri
2604941,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. C27(2019)
115371,Eukaryota,Brachiopoda,Rhynchonellata,Ord_in_Rhynchonellata,Fam_in_Rhynchonellata,Gen_in_Rhynchonellata,Spe_in_Rhynchonellata
1852374,Bacteria,Firmicutes,Tissierellia,Ord_of_Tissierellia incertae sedis,Fam_Tissierellia incertae sedis,Ezakiella,Ezakiella massiliensis
147370,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Gen_in_PACMAD clade,Spe_in_PACMAD clade
703913,Eukaryota,Chordata,Actinopteri,Blenniiformes,Blenniidae,Gen_in_Salariinae,Spe_in_Salariinae
115360,Eukaryota,Brachiopoda,Cla_in_Linguliformea,Ord_in_Linguliformea,Fam_in_Linguliformea,Gen_in_Linguliformea,Spe_in_Linguliformea
278148,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium ciceri
2770322,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. 169
1982705,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,Chondria sp. (in: Rhodophyta)
1882757,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 3214.6
2704141,Eukaryota,Euglenozoa,Euglenida,Ord_in_Euglenophyceae,Fam_in_Euglenophyceae,Gen_in_Euglenophyceae,Spe_in_Euglenophyceae
213465,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Gen_in_Syntrophobacteraceae,Spe_in_Syntrophobacteraceae
1129544,Eukaryota,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Spe_in_Rhizophagus
181622,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,Strombidinopsis sp.
2014542,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. N3-2A
115547,Archaea,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured archaeon
2213011,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,Planomicrobium sp. Y50
48461,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Fam_in_Verrucomicrobiales,Gen_in_Verrucomicrobiales,Spe_in_Verrucomicrobiales
213546,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Gen_in_Timematidae,Spe_in_Timematidae
1131707,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Sphaerochaetaceae,Sphaerochaeta,Sphaerochaeta pleomorpha
2767581,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Gen_unclassified Myoviridae,Klebsiella phage Miami
