taxID,superkingdom,phylum,class,order,family,genus,species
1003020,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya rutilans
2675234,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Spe_in_Alkalihalobacillus
2021391,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Fam_of_unclassified Flavobacteriales,Gen_unclassified Flavobacteriales,Flavobacteriales bacterium
2742598,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Spe_in_Limosilactobacillus
1265385,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola
186774,Eukaryota,Streptophyta,Marchantiopsida,Ord_in_Marchantiidae,Fam_in_Marchantiidae,Gen_in_Marchantiidae,Spe_in_Marchantiidae
2640652,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Spe_in_unclassified Capnocytophaga
2219035,Eukaryota,Bacillariophyta,Mediophyceae,Anaulales,Anaulaceae,Eunotogramma,Eunotogramma sp.
218207,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatibacillum,Spe_in_Desulfatibacillum
1955042,Bacteria,Cyanobacteria,Cla_of_Gloeomargaritales,Gloeomargaritales,Fam_in_Gloeomargaritales,Gen_in_Gloeomargaritales,Spe_in_Gloeomargaritales
511678,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Spe_in_Aliivibrio
55879,Eukaryota,Nematoda,Chromadorea,Rhabditida,Fam_in_Rhabditoidea,Gen_in_Rhabditoidea,Spe_in_Rhabditoidea
117743,Bacteria,Bacteroidota,Flavobacteriia,Ord_in_Flavobacteriia,Fam_in_Flavobacteriia,Gen_in_Flavobacteriia,Spe_in_Flavobacteriia
2509521,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Spe_in_unclassified Micromonas
2219057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. LG1E9
150396,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MT-1
84564,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Gen_in_ant endosymbionts,Spe_in_ant endosymbionts
85073,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thermochromatium,Spe_in_Thermochromatium
316276,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thermochromatium,Thermochromatium tepidum
85022,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Jonesiaceae,Gen_in_Jonesiaceae,Spe_in_Jonesiaceae
349742,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_of_Sedimenticola,Sedimenticola,Spe_in_Sedimenticola
2546366,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Chroococcales,Aphanothecaceae,Rippkaea,Rippkaea orientalis
248047,Bacteria,Proteobacteria,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine proteobacterium ANT8C10
870501,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Malaciobacter molluscorum
186826,Bacteria,Firmicutes,Bacilli,Lactobacillales,Fam_in_Lactobacillales,Gen_in_Lactobacillales,Spe_in_Lactobacillales
512008,Archaea,Candidatus Thermoplasmatota,Candidatus Poseidoniia,Candidatus Poseidoniales,Fam_of_environmental samples,Gen_environmental samples,uncultured marine group II euryarchaeote DeepAnt-15E7
1790137,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Wenyingzhuangia,Wenyingzhuangia fucanilytica
119089,Eukaryota,Nematoda,Chromadorea,Ord_in_Chromadorea,Fam_in_Chromadorea,Gen_in_Chromadorea,Spe_in_Chromadorea
54913,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus formosus
251542,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Candidatus Blochmannia chromaiodes
1235283,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_of_unclassified Gammaproteobacteria,Fam_of_unclassified Gammaproteobacteria,Gen_unclassified Gammaproteobacteria,Abyssogena phaseoliformis symbiont
85604,Eukaryota,Arthropoda,Insecta,Ord_in_Amphiesmenoptera,Fam_in_Amphiesmenoptera,Gen_in_Amphiesmenoptera,Spe_in_Amphiesmenoptera
2806989,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Metabacillus sp. cB07
1331809,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Gen_in_Kordiimonadaceae,Spe_in_Kordiimonadaceae
2644732,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Spe_in_unclassified Novosphingobium
218208,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatibacillum,Desulfatibacillum aliphaticivorans
84406,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Spe_in_Virgibacillus
55193,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Spe_in_Malassezia
1755825,Bacteria,Actinobacteria,Nitriliruptoria,Egicoccales,Egicoccaceae,Egicoccus,Spe_in_Egicoccus
1072062,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Arachnopusiidae,Gen_in_Arachnopusiidae,Spe_in_Arachnopusiidae
150247,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Spe_in_Anoxybacillus
53945,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Octadecabacter,Spe_in_Octadecabacter
511062,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Oceanimonas sp. GK1
85015,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Gen_in_Nocardioidaceae,Spe_in_Nocardioidaceae
1004930,Eukaryota,Cercozoa,Thecofilosea,Ord_in_Thecofilosea,Fam_in_Thecofilosea,Gen_in_Thecofilosea,Spe_in_Thecofilosea
186625,Eukaryota,Chordata,Actinopteri,Ord_in_Clupeocephala,Fam_in_Clupeocephala,Gen_in_Clupeocephala,Spe_in_Clupeocephala
1923967,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Proboscia,Proboscia sp.
118323,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria acuminata
183968,Archaea,Euryarchaeota,Thermococci,Ord_in_Thermococci,Fam_in_Thermococci,Gen_in_Thermococci,Spe_in_Thermococci
316068,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Leadbetterella,Leadbetterella byssophila
2283318,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Aquirhabdus,Aquirhabdus parva
2706000,Bacteria,Proteobacteria,Betaproteobacteria,Ord_Betaproteobacteria incertae sedis,Casimicrobiaceae,Casimicrobium,Spe_in_Casimicrobium
55149,Eukaryota,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris
2739061,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Deefgea,Deefgea piscis
51368,Viruses,Phy_unclassified viruses,Cla_of_unclassified DNA viruses,Ord_unclassified DNA viruses,Fam_in_unclassified dsDNA viruses,Gen_in_unclassified dsDNA viruses,Spe_in_unclassified dsDNA viruses
186616,Viruses,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
152601,Eukaryota,Arthropoda,Insecta,Lepidoptera,Pieridae,Gen_in_Pierini,Spe_in_Pierini
51323,Eukaryota,Chlorophyta,Ulvophyceae,Oltmannsiellopsidales,Oltmannsiellopsidaceae,Oltmannsiellopsis,Spe_in_Oltmannsiellopsis
216929,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium psychrotolerans
478070,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Spe_in_Labrenzia
53501,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassobius,Thalassobius gelatinovorus
2315253,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Spe_in_Vibrio diabolicus subgroup
2610885,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Spe_in_unclassified Francisella
543311,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Spe_in_Parvimonas
53246,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Spe_in_Pseudoalteromonas
119195,Eukaryota,Chordata,Chondrichthyes,Ord_in_Galeoidea,Fam_in_Galeoidea,Gen_in_Galeoidea,Spe_in_Galeoidea
313595,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Psychroflexus torquis
1954248,Viruses,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Gen_unclassified Circoviridae,Circoviridae sp.
186828,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Gen_in_Carnobacteriaceae,Spe_in_Carnobacteriaceae
349161,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulforamulus,Desulforamulus reducens
2644549,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Sphingosinicella,Spe_in_unclassified Sphingosinicella
1528098,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fam_of_unclassified Rickettsiales,Gen_unclassified Rickettsiales,Rickettsiales bacterium Ac37b
1858609,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. T1
2641902,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Melaminivora,Spe_in_unclassified Melaminivora
1727163,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sanaruensis
121719,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pannonibacter,Pannonibacter phragmitetus
186814,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Gen_in_Thermoanaerobacteraceae,Spe_in_Thermoanaerobacteraceae
56453,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas cucurbitae
2546351,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,Thermaerobacter sp. FW80
88545,Eukaryota,Arthropoda,Insecta,Hymenoptera,Halictidae,Gen_in_Augochlorini,Spe_in_Augochlorini
2806694,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Candidatus Nitronauta,Spe_in_Candidatus Nitronauta
580332,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,Sideroxydans lithotrophicus
1723665,Eukaryota,Arthropoda,Arachnida,Mesostigmata,Fam_in_Gamasina,Gen_in_Gamasina,Spe_in_Gamasina
184584,Eukaryota,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,Klebsormidium,Klebsormidium subtilissimum
119060,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Gen_in_Burkholderiaceae,Spe_in_Burkholderiaceae
576611,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter asymbioticus
85072,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,Spe_in_Allochromatium
150340,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio antiquarius
119484,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Syntrophobacter fumaroxidans
2706887,Bacteria,Bacteroidota,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Draconibacterium,Draconibacterium halophilum
1690485,Bacteria,Proteobacteria,Betaproteobacteria,Ord_of_unclassified Betaproteobacteria,Fam_of_unclassified Betaproteobacteria,Gen_unclassified Betaproteobacteria,Betaproteobacteria bacterium UKL13-2
938081,Viruses,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Gen_environmental samples,Organic Lake phycodnavirus 1
84022,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium aceticum
2644387,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Filomicrobium,Spe_in_unclassified Filomicrobium
579921,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Gen_unclassified Cyclobacteriaceae,Spe_in_unclassified Cyclobacteriaceae
23513,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Gen_in_Rutaceae,Spe_in_Rutaceae
119864,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Marinomonas mediterranea
743052,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium MedDCM-OCT-S04-C13
1235834,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia sacchari
119066,Bacteria,Proteobacteria,Betaproteobacteria,Ord_Betaproteobacteria incertae sedis,Fam_in_Betaproteobacteria incertae sedis,Gen_in_Betaproteobacteria incertae sedis,Spe_in_Betaproteobacteria incertae sedis
2675797,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Gen_unclassified Enterobacteriaceae,Enterobacteriaceae endosymbiont of Plateumaris sericea
55528,Eukaryota,Phy_of_Cryptophyceae,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Guillardia,Spe_in_Guillardia
2804231,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lederbergia,Spe_in_Lederbergia
1890464,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Chroococcales,Chroococcaceae,Gen_in_Chroococcaceae,Spe_in_Chroococcaceae
2643062,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,Spe_in_unclassified Shinella
219538,Eukaryota,Arthropoda,Insecta,Diptera,Syrphidae,Scaeva,Spe_in_Scaeva
151081,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas ruthenica
282391,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,Lycaena phlaeas
54318,Eukaryota,Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Spe_in_Etheostoma
2803865,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita iocasae
1071381,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Tetrapisispora,Tetrapisispora phaffii
1858656,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas pelagimontana
641149,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. oral taxon 014
1562970,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Fermentimonas caenicola
938226,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Craniophora,Craniophora ligustri
318149,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
150883,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Gen_in_Maniolina,Spe_in_Maniolina
2576307,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Caloramator,Caloramator sp. E03
2576891,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Nibricoccus,Nibricoccus aquaticus
317658,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Sulfurimonas paralvinellae
2644710,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Spe_in_unclassified Formosa
447467,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia,Spe_in_Simiduia
251749,Viruses,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prymnesiovirus,Phaeocystis globosa virus
1267766,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceibacterium,Croceibacterium atlanticum
2675274,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Spe_in_unclassified Metabacillus
53946,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Octadecabacter,Octadecabacter arcticus
52972,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Spe_in_Polaromonas
1920255,Bacteria,Actinobacteria,Actinomycetia,Frankiales,Fam_of_unclassified Frankiales,Gen_unclassified Frankiales,Spe_in_unclassified Frankiales
1003315,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chrysanthemodiscales,Fam_in_Chrysanthemodiscales,Gen_in_Chrysanthemodiscales,Spe_in_Chrysanthemodiscales
2640322,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halocella,Spe_in_unclassified Halocella
512288,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Gen_environmental samples,uncultured Cryomorphaceae bacterium
56459,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas vasicola
2806028,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Fam_Dolichomastigales incertae sedis,Gen_in_Dolichomastigales incertae sedis,Spe_in_Dolichomastigales incertae sedis
85004,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Fam_in_Bifidobacteriales,Gen_in_Bifidobacteriales,Spe_in_Bifidobacteriales
446134,Eukaryota,Rhodophyta,Stylonematophyceae,Ord_in_Stylonematophyceae,Fam_in_Stylonematophyceae,Gen_in_Stylonematophyceae,Spe_in_Stylonematophyceae
2282740,Bacteria,Firmicutes,Clostridia,Eubacteriales,Desulfallaceae,Desulfallas,Spe_in_Desulfallas
215451,Eukaryota,Mollusca,Cephalopoda,Ord_in_Octopodiformes,Fam_in_Octopodiformes,Gen_in_Octopodiformes,Spe_in_Octopodiformes
1330547,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Spe_in_Kosakonia
2775420,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella sp. TT6
2640676,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Spe_in_unclassified Wolbachia
1301283,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Ord_in_Oscillatoriophycideae,Fam_in_Oscillatoriophycideae,Gen_in_Oscillatoriophycideae,Spe_in_Oscillatoriophycideae
52902,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Gen_in_Scophthalmidae,Spe_in_Scophthalmidae
55824,Eukaryota,Annelida,Clitellata,Ord_in_Hirudinea,Fam_in_Hirudinea,Gen_in_Hirudinea,Spe_in_Hirudinea
1988031,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Spe_in_Candidatus Promineofilum
218467,Eukaryota,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus
215359,Eukaryota,Chordata,Actinopteri,Ord_Eupercaria incertae sedis,Sciaenidae,Nibea,Spe_in_Nibea
87882,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Spe_in_Burkholderia cepacia complex
252356,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Spe_in_Maribacter
547051,Eukaryota,Euglenozoa,Cla_of_Diplonemea,Diplonemea,Fam_of_environmental samples,Gen_environmental samples,uncultured marine diplonemid
1232139,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Spe_in_Pseudomonas oleovorans/pseudoalcaligenes group
2447898,Bacteria,Candidatus Kapabacteria,Cla_of_Candidatus Kapabacteria bacterium,Ord_of_Candidatus Kapabacteria bacterium,Fam_of_Candidatus Kapabacteria bacterium,Gen_of_Candidatus Kapabacteria bacterium,Candidatus Kapabacteria bacterium
2508880,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium sp. UTAS2018
1527800,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Cerataulina,Cerataulina daemon
184592,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros gracilis
1529381,Eukaryota,Bacillariophyta,Mediophyceae,Eupodiscales,Parodontellaceae,Trieres,Spe_in_Trieres
1890450,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Chroococcales,Aphanothecaceae,Gen_in_Aphanothecaceae,Spe_in_Aphanothecaceae
22663,Eukaryota,Streptophyta,Magnoliopsida,Myrtales,Lythraceae,Punica,Punica granatum
151157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Spe_in_Acetobacter subgen. Acetobacter
1333713,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Schleiferiaceae,Gen_in_Schleiferiaceae,Spe_in_Schleiferiaceae
2182384,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter aureus
448181,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ciceribacter,Ciceribacter selenitireducens
1792192,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Spe_in_Bacillus altitudinis complex
1202496,Bacteria,Phy_unclassified Bacteria,Cla_of_bacterium symbiont of Acharax sp. Guiness,Ord_of_bacterium symbiont of Acharax sp. Guiness,Fam_of_bacterium symbiont of Acharax sp. Guiness,Gen_of_bacterium symbiont of Acharax sp. Guiness,bacterium symbiont of Acharax sp. Guiness
1298881,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Gen_unclassified Idiomarinaceae,Idiomarinaceae bacterium HL-53
54526,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Fam_in_Pelagibacterales,Gen_in_Pelagibacterales,Spe_in_Pelagibacterales
710836,Bacteria,Proteobacteria,Deltaproteobacteria,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured delta proteobacterium HF4000_08N17
55885,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Gen_in_Peloderinae,Spe_in_Peloderinae
